video_name,text_data
10000000_332294235274486_7391644073158495526_n.mp4," Okay, my loves. I'm really excited to share with you guys something really special. Our amazing BAs who work in the stores in London, who are there hustling, working their butts off to make everyone out there so happy and to give them the products of their dreams to make them feel better. You know, they work so so so hard and we have been dying to bring them to Dubai and actually do a little bit of a collab with them and create some exclusive shades with them. Bring them to our offices with them. Work with the PD team. Kind of experience the dream come true because they make everyone's dream come true all the time, right? So we were finally able to do it and I'm really excited. We have two shades. One that's going to Herod's and then one that's going to Selfridges. Both these from Herod's and then Sana from Selfridges who both came and developed these beautiful shades. I'm so obsessed with them and I actually got to meet with them and to kind of experience some of the shades that they were playing with. And it was it was such an amazing time and such an amazing experience. So I'm going to show you guys the shades really quickly and there's also this really beautiful exclusive packaging. You can see we have this one for Selfridges which is the color that I'm wearing now and then we have this beautiful pinky nude that we call it Queen of Sheba and the girls actually helped us name it. So this is Girl on Fire and has a selfie packaging and this says Queen of Sheba which is also the shade and it has this beautiful Herod's kind of line drawing which is really iconic. So I'm really excited to do this with both of these amazing ladies and I'm so excited for you guys to see the colors and I can't wait for you guys to try them. So it is our liquid matte and these beautiful shades. They launch on the 13th of July so I can't wait for you guys to check it out. They're also going to be doing a couple takeovers on our Instagram so make sure you check out both Billkees and Sana on our Instagram and you know give them some love as well. Love you guys so much and thank you Billkees and Sana so much."
10000000_3332310673667492_7572678048588898485_n.mp4," After 3 of how I found my mother's stalker living underneath her bed, disclaimer this is not my story time, it was sent to me on Instagram. For my mom's bed, I found her handwritten note from her stalker. I couldn't bring myself to read it. I gave it to my mom and she read it. She cried and told me to pack a bag. That night we went to sleep at a hotel and the cops came to check our house. The cops said they found nothing in the house and it was safe for us to come back. Two days later I decided to come home from school early, but I knew that my mom wouldn't be home and I would be all alone. And I walked up to the house, I noticed my mom's bedroom window was open. I was..."
10000000_342017713944132_322200906749783100_n.mp4," Hey, my loves. I want to talk about something a little serious because I'm bothered. I'm a little bothered. A few weeks ago, I posted a video of my sister, Alia, doing a little mascara hack. If you guys are know, Alia, she's the one who gave me the $6,000 to borrow when I needed money to start my brand. You know, she's just like honestly, the most the sweetest kind of soul. But she's this crazy mascara hack that she's always done since I was little. I remember her doing this. She pies mascara on and then she gets all over her lid. But somehow because she applies it in that uplifting way, it ends up really lifting her lashes. It's amazing. But then she ends up like looking kind of crazy and then she removes it. But like the effect is beautiful. So I asked her to shoot it for me and to do like a video with legit lashes and she did it and I posted it. But the amount of comments that we got that were so mean people were talking about her skin. They were saying, you know, like, why does her skin look this way? Does she not take care of her skin? Really nasty comments. You know, she just broke down and started crying so bad. She felt so horrible and she ended up deleting the post. And she was just so sad and I really broke my heart to see that because she's so beautiful. She doesn't take care of herself, but that's because she's so selfless. It's not right. She should be more, you know, taking care of herself. It just really upset me to see so many mean comments and she was like, oh my God, I just, I want to see Dr. Marta. This is like, you know, she's said to me, she's like people criticize you of your most vulnerable things that you feel so bad about. And then they say, oh, but you're not supposed to filter. You're not supposed to do these things. You're not supposed to do the Botox. And it really upset me. She is so beautiful and she's so amazing. And here she is feeling like crap because of some keyboard crusaders who honestly, if probably met her in real life would probably be nice to her, let's be honest. It just really brings up a point. Like I really want to create an environment where people are really nice to each other and you don't know what anybody's going through. Like you don't know the energy sometimes it takes to do a video and then to be ridiculed for things that you feel so insecure about. If people don't know everybody else's insecurities, you might see a picture of me and you might think I think I'm all that. I mean, while I'm dealing, and I'll tell you this right now, I am dealing all the time with issues of even liking the way that I look. I know how to serve like a boss as pose. I struggle with my own insecurities of accepting myself, right? But we do these videos to educate, to, to, to, you know, to some mean sometimes it's fun. I enjoy it too. But then to get that amount of ridicule sometimes on things that are so mean, it's just why? Why do that? Why can't we be cheering each other on from the sidelines, you know? And I've been talking a lot about these filter uses like all these issues. And why do you think the problem exists because of things like this, where people will go out and they'll, they'll ridicule each person as if they're perfect and they'll try to find all the weaknesses. And it's just, it's not right. Like we want up to create a place where people are more confident in themselves, but then we have all these issues of people saying all these things. I'll be the first to tell you, like I over Botox overfilled, overfiltered, over Photoshopped, overface tuned my face because of all these insecurities. And I still didn't feel like that good looking. And it's really hard to be in that point where you can accept yourself and put yourself out there and be vulnerable. And my sister did that. And it really upset me that people were so mean to her. This video is not only for my sisters. For everybody out there who's getting me comments, like we just, we gotta have more respect for people putting themselves out there. Maybe you don't like the contact, okay? If you don't like the contact, keep scrolling. Do you have to comment and say something mean? But you know what? Just also think about the people out there who are trying their best to do things. And maybe that little comment that you're gonna say to them is gonna make them feel a little bit better. And we don't know what happens to people with that moment happens. Like have you ever got any comment? Did it just really hurt you? Did it really take you off? Or on the other side, have you gotten a really nice comment? You don't want something that maybe you didn't feel good about and somebody just made you feel so different? Like let's just think about these things guys. Cause it really, it really, really, really upsets me. You guys know I've been talking about trying to be more filter free and I'm seeing Dr. Marcia again to melt some more fillers. I feel really excited about that. I'm not refilling. I'm trying to remove fillers. But I'm also not done with my journey of all these things cause I still have all these insecurities. I'm trying my best, but you know, it's hard. It's really hard when you get constant criticism. And at that point she felt ugly because of what everybody else thought not because of the way she felt. She felt fine. If we can just be a little kind or to each other and just be more considerate, I think it would really go a long way."
10000000_385686616621298_4821630890289686037_n.mp4, Alright
10000000_396677669252171_8657313240505886462_n.mp4," So baking, one of my favorite things in the entire world has come back in such a vengeance. I don't know if it's because we're all sick of quarantine. We all want to get out, but glam, super high, very glamorous glam is back and I'm not going to lie, I am very happy. And matte skin. I am seeing pop-up everywhere. So I have applied my foundation, my contour, my concealer, I'm just going to quickly apply a little bit of this beautiful cream blush. Then we are going to bake. I actually love this whole process. It allows your skin to really look completely airbrushed, completely flawless. And that baking just brings everything together in such a lifting, beautiful way. I am now going to go in with my easy bake baking powder. I'm going to grab this cute little spunch. I'm going to go right under my eyes and I'm going to drag this out. Does anybody know what this is? Call this, this is called your nasal obea fold. Call it your smile lines. I'm going to go right in there. I'm going to go right here. You can connect it to the corner of your mouth. You can see I've kind of stopped where my brow is. I'm going to apply just whatever is left to my chin. Then on my forehead, I'm going to leave it for just a couple of minutes and I'm going to come back. Okay, I'm going to go ahead and start moving it. I'm going to start with areas that I want to look less defined. So right here, blending out around the eye, doing this cream foundation, this cream blush cream, everything. And then applying a powder gives you this beautiful sculpted ultra glamorous look. Also when you do this, your makeup will last forever. Which like no matter what trend you're following, you want your makeup to last. I'm going to finish the other side and I'll be right back. So I am done with my powder. You can see how my complexion looks. What do you guys think? Do you guys like this matte look? I'm obsessed."
10000000_396680782131086_421156957341890854_n.mp4," All right guys, so you guys know Rose Quartz our first collection for our brand and a collaboration with Hood of Beauty and Wishful is launching tomorrow. I can't believe it, I'm so excited. But more than anything, seeing your comments has been amazing. And the place that I think everyone's been really, really excited like the most about, I think a little surprise, a little surprise and delight has been around our face gloss. And there's been a lot of comments around this, a lot. A lot of people are saying this is the most talked about highlighter, I see you guys, I love you guys. I think some people have been looking at the product and saying it looks like a Petri dish. I'll take that. But they have been so amazed at the applications. So I'm just gonna really quickly show it to you guys and you guys can see it has these pearls, these beautiful little drops of pearls and it's encapsulated in this gel. And the finish is amazing. It's like the new way to highlight. Nobody wants that shimmery glittery highlight anymore. We all want our skin to look duly and natural and sexy and healthy. And that is what this highlighter does. Because it has that little gel like kind of formula, little finish with the shimmer, it gives you this like pop of shimmer and highlight but more of this like wet doingness. It's not sticky, not tacky, it does dry down, but it is so, so gorgeous. So I'm gonna do a click application and show you guys how it wears. Do a click little swirl. And you can see a little bit of the shimmer swirl but most of it is just the gel. And I'm gonna apply it on my face and what's really interesting about it is because it does have that gel, it kind of fills your pores in. So a lot of times highlighters actually kind of accentuate your pores. This actually kind of minimizes your pores. When I first was actually sharing the application with my team of the way I like to use it, somebody asked me would you put it all over your face and I was like, I don't know, I'm not really sure. And then I put it all over my face and I was like, actually I take that back 100% I would put this all over my face. So I'm gonna show you guys putting it on my cheeks here. Whatever is left on my fingers, I'm just going to take on to the rest of my face and it's gonna get me a nice, amount of deueness. If you guys can see that, it actually has softened up my pores, it's softened my skin and it makes my skin look healthy. A lot of times when you put these kind of products on the accentuate it, you look almost look better than without it than you do with it. And this is kind of the contrary, it actually makes your skin look more beautiful and more healthy, which is really, really amazing. So I'm gonna finish up this look just using our silk balm, which I'm also obsessed with. The formula is so delicious and so beautiful for your lips and so conditioning. We have a lot of really amazing ingredients, liquor, a shirute, soybean extract, hyaluronic acid, some really beautiful ingredients, and also rose quartz minopowder as well, which is just such a nice touch. It's so amazing to use. The whole experience is just really beautiful and very hydrating and it has a little bit of that, that pearly shimmery finish to give your lips a really wet look. So it's so beautiful. So I can't wait for you guys to try our new rose quartz collection. So we have our wishful peel off mask, our face gloss, our beautiful palette, which I'm wearing right now, or a little bit so much. And of course we have our silk balm. And don't forget the brush of the brushes are absolutely gorgeous. Look at these, so beautiful. So I'm really excited that you guys have been loving the collection. So much, I've been seeing everyone's comments and just really overwhelmed with everyone's excitement and especially more than anything around the whole idea of self-love. So you know, really excited to share something with you guys that is so meaningful, so purposeful, but also so beautiful and hopefully it'll make you guys feel very beautiful when you wear it. I love you guys so much. I can't wait for you guys to get it when it launches and hopefully you know, feel really beautiful when you're wearing it and share all of your posts with us. Make sure you guys hashtag us so we can see it. I love you guys so much and I'll see you guys soon."
10000000_401338824910973_2517940277230901252_n.mp4, I get so many questions about what products I use to do like just my daily makeup. So today I'm just gonna let you in on everything I use pretty much every day. I like to start off with the one size secure blur to prime. This stuff is honestly amazing and your girls got to secure the blur. Then I go in with my fav foundation at the moment. This is the Hootabute fo filter luminous matte foundation in the shade at Panacotta. And I'm going to mix that with the Cosa skin improving at foundation. You guys know the drill we mix this up and then we apply to the face. Done. I go ahead and blend like this. You guys love to see this so I'm going to show you the whole process of blending this out. Now I take the Real Techniques beauty blender and blend this all out until the surface is smooth. Now I go in with the Alph hydrating camo concealer in the shade Fair Rose. This is the satin finish. I like the matte finish more but I'm out of it. So we're using this one. Now we go back in and we blend. Then we're going to go in with our milk makeup bionic bronzer in the shade ShapeShift. I am quite an aggressive blender. Time for blush using the Morphe Making Blush collection with this cream blush in audacious apricot. I am obsessed with this. Then I go in with the Laura Mercier Transuciently setting powder and I literally put this everywhere. Time for bronzer. We're going in with our Dior backstage bronzer in 4 neutral. Now we're going in with the powder blush from Morphe. This is from the new collection and this is in the shade Always Blushed. This is such a pretty color. Then I go in with the Dior Rose E-clow blush and put that on top of that blush. I'm guessing you guys want to know what I highlight. This is the Dior backstage highlighter in the shady universal. Gorgeous love. Time for brows. We're using the Urban Decay Deltown Brow in Cafe Kitty. Then I've been obsessed with this Lucky Charms Ex Morphe palette so I'm going to do my eyes and I'll be right back. Time for our mascara. I'm using the Benefit Their Real Mascara. Kiss lashes in the style Tafetta. I literally love every lash by them. And this is like the only glue I ever used. This is the Dior Glow. Then we go in with our Patrick Tau lip liner in shade She's Humble. Gucci lipstick in shade Carol Beige. And our MAC Delsing Glass. There we have it You guys. This is a face of all my favorite beauty products.
10000000_424741885740296_430035826196616098_n.mp4, We'll separate the dough into 2 pieces And made in a small shape Done! shot shot shot shot shot
10000000_454170216743756_2732005663101819440_n.mp4," If you're not reverse contouring your nose, what are you doing? Okay, we're going to start by contouring our nose as normal. We're going to take the contour up until this point here. Closer you get to the bridge of your nose, the skinnier your nose will look. Then I'm going to put a line just here for that upturned kind of effect and then create like a V just underneath. Blend her out and now it's time for the reverse contouring. For this part, you're going to take a really light concealer shade and basically carve out your nose. You want to make sure that you're bringing it down to your nostrils. Make sure you're precise because this is what's going to create your nose shape. And then I highlight the nose as well. Blend it all out and lightly go over your nose contour very lightly. Lightly go over it all with some powder. Bake the sides of your nose. Add some highlight right here and here. Don't swipe your bake, press it in. And just like that, we have as much nose."
10000000_459760955146104_5136303503253103254_n.mp4," No way. I want to try this. I don't know if I believe this at all. I want to grab a banana going to trim. Where did the end go? I'm gonna use this for fertilizer. What? This wants to catch a fire. Take a doctor's crazy. Oh, you know I've done some crazy stuff. This one I'm having a hard time with. It's burning. Kids don't try this at home. Oh, it's warm. It's warm. Oh, all that for that. It smells. I think my eyes smells. I got my eyes. This wasn't no good. You know, I feel like nobody really won in this tutorial. Not me, not the banana. My islanders are begging me to use them right now. Why are we doing this? So we went out a liner. The forest closed down. I'm just gonna... We're not doing that once."
10000000_486305743223270_1710726428641497370_n.mp4," Okay, no. What are you doing? What are you doing? What are you doing here at Tulis? See, how are you gonna sit on that? Is it not for sitting anymore? Is the toilet seat not for... You learn this in Italy? No, I have been Italy a million times. Nobody taught me this. What is this gonna become of my land? What is this guitar? A toilet ukulele? What is it? No. Oh my god, I have to hit pause on this video. It's grossing. I actually don't know. Okay, I had to hit pause on that video because honestly it was disgusting. Nobody in Italy taught you that. Nobody does that in Italy. People don't put pasta on the toilet to dry. First of all, that took way too long. You could buy a strainer. Food does not belong in the bathroom. Food and drinks. Not in the bathroom. Sorry, disgusting."
10000000_5112868848821613_4205521743828370946_n.mp4," In 2012, we invested $6,000 in our brand Head of Beauty. Five years later, in 2017, we got our valuation at over $1 billion. Hi, I'm Huda Katon, founder of Head of Beauty, and I'm going to share with you guys how I made my first million selling makeup. So my first big money move when I was starting Head of Beauty, it was definitely a little bit of a risk for me, but I asked my sister if I could borrow $6,000. I ended up using the $6,000 to buy lashes, and I bought, you know, I think about 7,000 pairs of lashes at the time. And when I first found out about false lashes, I remember being like, this is like the best kept secret. I need to tell everyone about it. And so I started blogging about it all the time, and people were like, where do you get your lashes? And I was like, I'm making them. I'm literally cutting, shaving, gluing on top of each other. I'm making that. My sisters helped me find a manufacturer. I found a printer to make packaging for me, and you know, that actually ended up creating our first lash that you see today. When we launched our lashes, it was a bit of a moment, because it was a risk, you know, no blogger had started a makeup line at that time. And when we sold our lashes, we sold out immediately. And I remember sitting there with a team as a foreign, they were like, you're selling lashes like a grocery store sells bread. If I was going to leave you guys with one thing today, I would definitely say my biggest money tip would be to not underestimate what you can do for free. A lot of times we think we need to do everything in a really polished form, and being scrappy is one of the most amazing qualities you can have as a founder. And I hope that you guys can take that and create some magic. Thank you so much, Glamour for having me, and I'll see you guys next time. Bye guys!"
10000000_528097972331147_7871010028544491960_n.mp4," Hey people, people. I am so pumped, no pun intended, to share with you guys our newest product, our silk bomb lip plumbers. This is our icy, this is our spicy. What does that even mean? I'm gonna tell you guys. There's no secret. I love to plump my lips. I have had lip fillers done over and over again. I've melted my lip filler, added it back in. I love plump lips. I think that it adds a very feminine, very soft look to your appearance. But there is a limit with how much you can actually put in your lips before you start looking a little funny. So that's why I've become obsessed with that plumped flush lip effect that you get from using a plumper. It just makes your lips look juicy overall and I just love it. I'm gonna open these up and I'm gonna show you what's inside. So this is our icy. It literally looks like a blue slushy. Instead of going hot and making your lips plump, this is actually going to provide some cooling effect. But it allows you to have blood flow to go to your lips and plump your lips. It's so, so, so beautiful. So this has some amazing ingredients inside of it. All the goodness that we had in our OG silk bomb. You got the soybean extract, you got the licorice, and then we've added in some extra goodness to give you super plump, delicious lips over time. So you're gonna get an immediate plump and you're gonna get long term plump as well from using this product. It's got the blue and we have a warning on the back, warning icy baby and this is flaming baby. So this one is pretty hot. We actually have some really interesting ingredients. Again, the classic nourishing ingredients of our original silk bomb was some added goodness. This actually has Sushwan pepper extract. You guys know I love hot sauce. My team was inspired by the fact that it eats so much hot sauce when we created this. We also wanted that hot sauce color so you can see it's got a little redness. The blue one smells like a blue raspberry slushy and this one smells like a sweet chili sauce. So you guys love that sweet chili sauce. That's what this smells like. So you can see we had a lot of fun when we created these products. We had a lot of fun with the packaging, but also we wanted to go really far in making it something that would become an absolute staple. For the second video I'm gonna be using our spicy, which is my favorite. I'm gonna go ahead and I'm going to apply this onto the lips. My bare lips. Oh, it feels so delicious. It is really nice and glossy. I can feel it working, but it's like a subtle build. It doesn't like immediately feel like you're lips on fire, which I love. I'm gonna go a little higher here because I want my cupids bow to be a little swollen. That's tingling a little bit more. I would say it takes about look good like 15 seconds to really start to feel like your lips are on fire. When we were creating our silk bomb icing and spicy, we wanted to make sure it wasn't an uncomfortable feeling. A lot of lip clippers sometimes you put them on and immediately your lips are so irritated, so inflamed and you want to remove it. Some people like it, some people find it uncomfortable. From me personally, it was uncomfortable. I wanted a slow, steady kind of feeling. Sometimes when I'm feeling extra crazy, I will actually layer them on top of each other and you get that kind of cooling and heat effect at the same time. I am feeling the intensity now with that. Woo, it's a little bit intense now, but it's all good. So you can definitely apply this on top of your favorite lip product. You can apply a small amount. You can go really generous like I just did or you can even use this within your skincare. I actually use these at night with my skincare. When I wake up after using this, my lips literally look fuller, more plump and I am obsessed with the way that they look when I wake up. I can't wait for you guys to try this. Can't wait to see what you guys think. Do not be afraid if you haven't tried lip clippers before. These are gonna be a lot more comfortable than a lot of lip plumbers, but you're gonna have a really nice effect. So I can't wait for you guys to try this and check it out. I'll see you guys next time. Bye guys."
10000000_547530306344933_4975649703673284437_n.mp4," Now what in the Petri dish is this? This is the new Rose Quartz Highlighter from Hootah Beauty. It's weird, there's no denying that this is strange. This is not your typical powdered highlighter, this is a dewy illuminator. And while some of the pan may look empty, it's actually pat of the highlighter. This is not empty at all, everything has product. So I'm gonna apply this with my fingers, I'm just gonna take my fingers and rub all over to get all these colors. The texture is weird, you can see what's happening as you kind of blend it together. Here's what it looks like on my fingers, pretty. Let's see what it looks like on this skin, I'm just gonna tap it in with my fingers. I'm just kind of putting it everywhere. That's beautiful. Would you try this? Or does the look of it turn you off? Let me know."
10000000_558896628900398_6816626705799374340_n.mp4," In a Middle Eastern household, you are supposed to be, you know, something serious. Dr. Lawyer, engineer, those are the three things. You know, when I got into makeup, it was like a little bit like my parents had lost hope. They were like, oh my god. We knew she was going to be a loser. My name is Huda Katan and I am the founder of Hooda Beauty and Wishville. I actually grew up in Tennessee. I grew up a Southern girl, Southern Pell, but I was a true misfit. My parents immigrated from Iraq to America, being a brown person in the South. Definitely had his challenges. There was nobody around me who looked like me. You know, none of the kids had the hair that I had and, you know, the mustache that I had me sumped it, but not like me. I definitely started playing with makeup and beauty and when I started wearing eyeliner, wow, like my life changed. When I was age 14, I actually started doing all of my older sister's friends brows. They were like, you know, 24, 25. They were coming to, you know, the house of Huda to get their brows done. I had no business doing their brows, but they were lining up around the black. I am a Sephora girl through and through. Okay, when I first moved to Dubai, Dubai mal just opened and they opened a Sephora store there and I'm not joking. I legit cried. When we launched our brand, I knew for a fact I wanted to be in Sephora. I by chance got a meeting with a GM of Sephora, Middle East. You know, Indy Brands were not a thing at that time and I was lucky because he was very open-minded and he was like, look, he's like, we'll try you. And I was like, okay, say it more, fam, we're going. Probably the hardest part of my life was actually just struggling with my identity to accept myself and who I was. My ideal of beauty I thought was blonde hair and blue eyes. I didn't know that I could also be beautiful. Beauty is something that is so transformational and it makes you feel like you have so much power and you feel like a different person, but you're never a different person. You are the same exact person. When we created Wishful and when we decided to shoot the campaign, I thought I would be really bold. We're going to shoot this campaign, no makeup. I got in front of the camera. I took the first photo and I looked at it. I felt so vulnerable. I felt so exposed. Oh my god, I'm going to get emotional. I didn't expect all these feelings from so many years coming out. And then all of a sudden you realized, no, this woman deserves to feel powerful. She deserves to feel loved. What are you doing all of this for other than loving that person on the other side? You actually are perfect in the way that you come. And the sooner you begin to realize that, the sooner you begin to not only live your best life, but you allow others to live their best life. We're not perfect. We are who we are and that is exactly what perfection should be."
10000000_569658610782898_159570629389199342_n.mp4," But... Do you feel the love? There was a lot of love for this palette. Hey beautiful people! So it is that time of year. You guys know every single October, November, around this time, we launch a big palette that is so special and always really personal to me. I have talked to you guys a lot about myself love journey. Self love has been something that I've really kind of leaned into over the past few years. You know, I just moved and I was surrounded by Rose Quartz. My fang shui master told me I need to get a lot of Rose Quartz because the energy would really help me accept myself and it would also bring love to different parts of my life, my personal life as well as my love life. And it really did. It was like the most amazing thing I had ever experienced. So I put Rose Quartz all over the house like everywhere. It's literally everywhere. I was really inspired by this Rose Quartz and so we decided to actually, you know, make a Rose Quartz palette and a full collection. Which I'm so excited to share with you guys. We've never had a full collection like this and I know you guys are going to be like, going to love it. So I want to start first by showing our palette because of course, that is the main attraction. This is our new Rose Quartz beautiful palette from Honey Beauty. You can see we have this beautiful Rose Quartz design and it's a little hollow. There's also these different layers on the packaging so you can get like this different kind of Rose Quartz effect. It's really, really cool. But the palette also itself has like this really cool kind of injection that looks like an actual Rose Quartz. Amazing. I'm going to show you guys the palette now because I can't wait for you guys to see it. But so you can see we have these beautiful gray tones which we don't normally do grays but I've just been really obsessed with grays lately. Like really obsessed with them. And I think you guys are too because I know you guys are like loving the grays that we're putting out there. And of course you can see we have this beautiful kind of jelly crystal looking shade right here. It looks like gel. It looks like crystals inside of gels and this is called love stone. We borrowed a little inspiration from our naughty nude that slippery shade. We decided to actually bring that formula back. And I remember asking the team I was like can we actually make it look like shards? Can we make it look like little pieces of stone? So you can see here that's exactly what it looks like. And it's such an amazing shade. It's actually so amazing on so many levels you're going to see me using the tutorial. But it's also like just one that you have to play with. You can do so many things with it. We have a lot of different textures in here. We have these really beautiful kind of creamy shimmeries. And then we also have these duo crumbs. So I have to tell you guys I've never seen duo crumbs like this within a palette. I've seen this within a pigment like loose pigment but like this this intense like this kind of duo chrome where it's like very many different shades depending on how you move it. And then you also see we have this like marble kind of effect duo crumbs. So depending on the way that you swatch it depending on where you touch it you're going to get a different effect. We have to post a picture of the swatches because you have to see them. They are just so beautiful in the way they look on the different skin tones. It's just so gorgeous. I'm really really really proud of this palette. So that's the palette my day tutorial. So I'm going to show you guys how I got this look. It was really really really easy like super super easy. But I want to show you guys the other piece of the collection because I'm obsessed with them. We also have our beautiful rose quartz brushes as well. These are actually not real words quartz. They are plastic and they've been designed to kind of emulate rose quartz. They look really really beautiful. They are also synthetic and vegan of course like all of our brushes. So we have a blender brush, literally my favorite blender brush in the entire world. We also have a shade brush which is like the perfect brush for actually shading under your eye. And then we also have a smudge brush. This is really great when you're doing liner, when you're doing any type of like you know kind of more detailed work. This is like a perfect brush. These actually come together as a set of three and you can get these exclusively only on hoodby.com. Silk Bob a rose quartz and love stone. It is our original silk bomb formula with all the amazing ingredients in it. This hyaluronic filling spheres as well as soybean and liquor shake extract. It's also infused with rose quartz mineral powders. You can see it just looks amazing on the lips. And we also have our beautiful face gloss again in this gorgeous packaging. But more than anything, I'm just obsessed with this product. This I feel is like the future of highlighting. So you can see it is kind of similar to that slippery shade that we had in our 90 nude. It's also very similar to love stone that we have in our rose quartz palette. It is this beautiful kind of gel formulation with these shimmery like just drops of pearls. Because it has these two different shades of pearls inside of it, it works for all skin tones. So when you mix the two together and it is a little bit sheer, it just kind of glazes the skin in the most beautiful way. We also did a collab with Wishful and as you can see, we also have this beautiful kind of rose quartz finish on the packaging here too. It's just absolutely stunning. I'm obsessed with this. I love it so much. And as you can see, it has this beautiful kind of finish, very pearly, very pretty. This actually has crushed rose quartz mineral powder inside of it. So this mask actually lifts it tightens it brightens it on clogs pores. It's really great for exfoliation. It does everything. So that is the full collection of products that we have launching for our rose quartz collection. I'm actually going to go into the tutorial and I'm going to teach you guys how I got this full look. I am going to begin by using this beautiful shade right here. And that is called Pereshes. And I'm going to use the blender brush and I'm just going to go ahead and grab the shade here and I'm going to go here and I'm just going to start applying it right over my lid. And I don't have a primer on but I do have concealer on my eyes and I'm going to start working this kind of upwards too. So I'm not applying a lot of product. I'm like barely dipping my brush in because I want to build. We do need to go super intense and I'm doing these little circular motions as you can see. Right now I am going to grab this beautiful mantras shade which is this gorgeous kind of like gray, cuckoo-y brown. I love it. So I'm going to grab the same brush and I'm going to do a little bit of the shape here. Okay, and I'm going to go here on the brow bone. I'm actually going to grab a little bit of the gratitude matte brown. It's such a beautiful kind of blending shade and I'm just going to kind of use it here to blend out the edges here. And now I'm just going to grab a little bit of that mantra and I'm going to go really nice under my brow. I love this kind of really over shadowed kind of appearance. I feel like it looks so sexy, so smoky, so sultry. I am now going to grab the shade brush and I'm going to mix all the shades that I used. Gratitude, precious mantra and I'm going to put them underneath my eye and I'm just grabbing that and I'm going right on the bottom lash line. Sometimes I just close my eyes and I just go back and forth. And you can, if you want to kind of connect that here. I am going to start with a fun stuff. That was fun, but now we're going to get a little bit more fun. I'm going to grab moon magic and I'm just going to go ahead and I'm just swatching it across my lid. I'm even going on top of the shadowy part too. If you have big fingers like me, you can switch to a brush, but look at that payoff. I literally just used a swatch with my fingers and it was just like, I've never seen this in a palette. I've seen it in loose pigments. I've never seen this in a palette before. I'm going to grab a little tiny amount of concealer just a small amount and I'm just going to put it right here. I'm kind of like outlining right below where that shadowy bit was. And then you can take left-stown this beautiful shimmery kind of glossy tone and I am just going to take a really small brush and I'm going to put this right on top of where I put the concealer and this will intensify that glossiness. It really makes the lid look like so wet. I'm going to grab a little bit more of moon magic with this brush and I'm going to go over that too and let that stick to the left stone too. It's going to be a little bit more set. You can see my eyes look hella glossy right now. Okay, so this is a little bit of a gray smoky eye and then you can see by using these beautiful duo-cromes that are so intense and so beautiful. We really kind of made it look very just shimmery and intense but also kind of like, I don't know, is it a daytime look? I feel like it could be somebody's day. It's my daytime look for sure. And I'm just going to now finish by applying a little liner and a little mascara and then I'm going to come back and show you guys the final look. I have finished the eyes. I have an obsessed with this look. It was really easy to do too. Really, really easy. I'm going to finish up and look using our silk bomb of Rose Quartz in Love Stone actually has a lot of really similar shimmers to the Love Stone inside of the palette. I just love this formula, the shimmer. My lips feels so good. This is the Rose Quartz Face Gloss. I love this so much. So I'm going to go ahead and swatch it. You can see you don't really get that much shimmer but you get just a nice amount. So I'm just going to go ahead and I'm going to apply it using my fingers on as a highlighter and I have this nice duiness and I have this Perl finish and it just looks amazing on the face. So you can actually go all over if you want and you can see how beautiful that looks so dewy but you can really play with this. You can apply it really wherever you want. I love to put it on my cheeks. You can also put it on your eyes as well. I mean, if you have like no makeup on you can put it on top of your skin care and it will look so healthy and so dewy. And you can see it just gives you this like nice little glossiness to your skin. Thank you guys so much for watching. I hope that you guys are inspired by, you know, not necessarily the product but the meanings behind the products. You know, a lot of times when we are developing products for me personally, it is my personal life journey through products. So I hope that even if you don't buy anything or try anything that you do feel the need to love yourself more and that you do love yourself more because you are worth loving and you are worth being every single bit of who you are meant to be. And I really hope that for you, for each and every one of you. So I love you guys so much. And if you do pick up the products, please make sure you guys tag us so we can check them out and we can hopefully repost. I love you guys so much. So many guys so much love. Talk to you guys soon."
